match_id,payment_record_id,bank_transaction_id,match_type,match_status
MATCH-0001197,PAYREC-001468,BTX-0001197,one_to_one,matched
MATCH-0001198,PAYREC-001469,BTX-0001198,one_to_one,matched
MATCH-0001199,PAYREC-001470,BTX-0001199,one_to_one,matched
MATCH-0001200,PAYREC-001472,BTX-0001200,one_to_one,matched
MATCH-0001201,PAYREC-001473,BTX-0001201,one_to_one,matched
MATCH-0001202,PAYREC-001474,BTX-0001202,one_to_one,matched
MATCH-0001203,PAYREC-001475,BTX-0001203,one_to_one,matched
MATCH-0001204,PAYREC-001477,BTX-0001204,one_to_one,matched
MATCH-0001205,PAYREC-001478,BTX-0001205,one_to_one,matched
MATCH-0001206,PAYREC-001479,BTX-0001206,one_to_one,matched
MATCH-0001207,PAYREC-001480,BTX-0001207,one_to_one,matched
MATCH-0001208,PAYREC-001481,BTX-0001208,one_to_one,matched
MATCH-0001209,PAYREC-001482,BTX-0001209,one_to_one,matched
MATCH-0001210,PAYREC-001483,BTX-0001210,one_to_one,matched
MATCH-0001211,PAYREC-001484,BTX-0001211,one_to_one,matched
MATCH-0001212,PAYREC-001485,BTX-0001212,one_to_one,matched
MATCH-0001213,PAYREC-001486,BTX-0001213,one_to_one,matched
MATCH-0001214,PAYREC-001487,BTX-0001214,one_to_one,matched
MATCH-0001215,PAYREC-001488,BTX-0001215,one_to_one,matched
MATCH-0001216,PAYREC-001489,BTX-0001216,one_to_one,matched
MATCH-0001217,PAYREC-001490,BTX-0001217,one_to_one,matched
MATCH-0001218,PAYREC-001491,BTX-0001218,one_to_one,matched
MATCH-0001219,PAYREC-001492,BTX-0001219,one_to_one,matched
MATCH-0001220,PAYREC-001493,BTX-0001220,one_to_one,matched
MATCH-0001221,PAYREC-001494,BTX-0001221,one_to_one,matched
MATCH-0001222,PAYREC-001495,BTX-0001222,one_to_one,matched
MATCH-0001223,PAYREC-001496,BTX-0001223,one_to_one,matched
MATCH-0001224,PAYREC-001497,BTX-0001224,one_to_one,matched
MATCH-0001225,PAYREC-001498,BTX-0001225,one_to_one,matched
MATCH-0001226,PAYREC-001500,BTX-0001226,one_to_one,matched
MATCH-0001227,PAYREC-001501,BTX-0001227,one_to_one,matched
MATCH-0001228,PAYREC-001502,BTX-0001228,one_to_one,matched
MATCH-0001229,PAYREC-001503,BTX-0001229,one_to_one,matched
MATCH-0001230,PAYREC-001504,BTX-0001230,one_to_one,matched
MATCH-0001231,PAYREC-001505,BTX-0001231,one_to_one,matched
MATCH-0001232,PAYREC-001507,BTX-0001232,one_to_one,matched
MATCH-0001233,PAYREC-001508,BTX-0001233,one_to_one,matched
MATCH-0001234,PAYREC-001509,BTX-0001234,one_to_one,matched
MATCH-0001235,PAYREC-001510,BTX-0001235,one_to_one,matched
MATCH-0001236,PAYREC-001511,BTX-0001236,one_to_one,matched
MATCH-0001237,PAYREC-001512,BTX-0001237,one_to_one,matched
MATCH-0001238,PAYREC-001513,BTX-0001238,one_to_one,matched
MATCH-0001239,PAYREC-001514,BTX-0001239,one_to_one,matched
MATCH-0001240,PAYREC-001515,BTX-0001240,one_to_one,matched
MATCH-0001241,PAYREC-001516,BTX-0001241,one_to_one,matched
MATCH-0001242,PAYREC-001517,BTX-0001242,one_to_one,matched
MATCH-0001243,PAYREC-001518,BTX-0001243,one_to_one,matched
MATCH-0001244,PAYREC-001520,BTX-0001244,one_to_one,matched
MATCH-0001245,PAYREC-001521,BTX-0001245,one_to_one,matched
MATCH-0001246,PAYREC-001523,BTX-0001246,one_to_one,matched
MATCH-0001247,PAYREC-001524,BTX-0001247,one_to_one,matched
MATCH-0001248,PAYREC-001525,BTX-0001248,one_to_one,matched
MATCH-0001249,PAYREC-001526,BTX-0001249,one_to_one,matched
MATCH-0001250,PAYREC-001529,BTX-0001250,one_to_one,matched
MATCH-0001251,PAYREC-001530,BTX-0001251,one_to_one,matched
MATCH-0001252,PAYREC-001532,BTX-0001252,one_to_one,matched
MATCH-0001253,PAYREC-001533,BTX-0001253,one_to_one,matched
MATCH-0001254,PAYREC-001534,BTX-0001254,one_to_one,matched
MATCH-0001255,PAYREC-001536,BTX-0001255,one_to_one,matched
MATCH-0001256,PAYREC-001537,BTX-0001256,one_to_one,matched
MATCH-0001257,PAYREC-001538,BTX-0001257,one_to_one,matched
MATCH-0001258,PAYREC-001539,BTX-0001258,one_to_one,matched
MATCH-0001259,PAYREC-001540,BTX-0001259,one_to_one,matched
MATCH-0001260,PAYREC-001542,BTX-0001260,one_to_one,matched
MATCH-0001261,PAYREC-001544,BTX-0001261,one_to_one,matched
MATCH-0001262,PAYREC-001545,BTX-0001262,one_to_one,matched
MATCH-0001263,PAYREC-001547,BTX-0001263,one_to_one,matched
MATCH-0001264,PAYREC-001548,BTX-0001264,one_to_one,matched
MATCH-0001265,PAYREC-001549,BTX-0001265,one_to_one,matched
MATCH-0001266,PAYREC-001550,BTX-0001266,one_to_one,matched
MATCH-0001267,PAYREC-001551,BTX-0001267,one_to_one,matched
MATCH-0001268,PAYREC-001552,BTX-0001268,one_to_one,matched
MATCH-0001269,PAYREC-001553,BTX-0001269,one_to_one,matched
MATCH-0001270,PAYREC-001554,BTX-0001270,one_to_one,matched
MATCH-0001271,PAYREC-001555,BTX-0001271,one_to_one,matched
MATCH-0001272,PAYREC-001556,BTX-0001272,one_to_one,matched
MATCH-0001273,PAYREC-001557,BTX-0001273,one_to_one,matched
MATCH-0001274,PAYREC-001558,BTX-0001274,one_to_one,matched
MATCH-0001275,PAYREC-001559,BTX-0001275,one_to_one,matched
MATCH-0001276,PAYREC-001560,BTX-0001276,one_to_one,matched
MATCH-0001277,PAYREC-001561,BTX-0001277,one_to_one,matched
MATCH-0001278,PAYREC-001562,BTX-0001278,one_to_one,matched
MATCH-0001279,PAYREC-001563,BTX-0001279,one_to_one,matched
MATCH-0001280,PAYREC-001565,BTX-0001280,one_to_one,matched
MATCH-0001281,PAYREC-001566,BTX-0001281,one_to_one,matched
MATCH-0001282,PAYREC-001567,BTX-0001282,one_to_one,matched
MATCH-0001283,PAYREC-001568,BTX-0001283,one_to_one,matched
MATCH-0001284,PAYREC-001569,BTX-0001284,one_to_one,matched
MATCH-0001285,PAYREC-001571,BTX-0001285,one_to_one,matched
MATCH-0001286,PAYREC-001572,BTX-0001286,one_to_one,matched
MATCH-0001287,PAYREC-001574,BTX-0001287,one_to_one,matched
MATCH-0001288,PAYREC-001575,BTX-0001288,one_to_one,matched
MATCH-0001289,PAYREC-001576,BTX-0001289,one_to_one,matched
MATCH-0001290,PAYREC-001577,BTX-0001290,one_to_one,matched
MATCH-0001291,PAYREC-001578,BTX-0001291,one_to_one,matched
MATCH-0001292,PAYREC-001579,BTX-0001292,one_to_one,matched
MATCH-0001293,PAYREC-001580,BTX-0001293,one_to_one,matched
MATCH-0001294,PAYREC-001581,BTX-0001294,one_to_one,matched
MATCH-0001295,PAYREC-001583,BTX-0001295,one_to_one,matched
MATCH-0001296,PAYREC-001584,BTX-0001296,one_to_one,matched
MATCH-0001297,PAYREC-001585,BTX-0001297,one_to_one,matched
MATCH-0001298,PAYREC-001586,BTX-0001298,one_to_one,matched
MATCH-0001299,PAYREC-001587,BTX-0001299,one_to_one,matched
MATCH-0001300,PAYREC-001588,BTX-0001300,one_to_one,matched
MATCH-0001301,PAYREC-001589,BTX-0001301,one_to_one,matched
MATCH-0001302,PAYREC-001590,BTX-0001302,one_to_one,matched
MATCH-0001303,PAYREC-001591,BTX-0001303,one_to_one,matched
MATCH-0001304,PAYREC-001592,BTX-0001304,one_to_one,matched
MATCH-0001305,PAYREC-001594,BTX-0001305,one_to_one,matched
MATCH-0001306,PAYREC-001595,BTX-0001306,one_to_one,matched
MATCH-0001307,PAYREC-001596,BTX-0001307,one_to_one,matched
MATCH-0001308,PAYREC-001597,BTX-0001308,one_to_one,matched
MATCH-0001309,PAYREC-001598,BTX-0001309,one_to_one,matched
MATCH-0001310,PAYREC-001600,BTX-0001310,one_to_one,matched
MATCH-0001311,PAYREC-001603,BTX-0001311,one_to_one,matched
MATCH-0001312,PAYREC-001604,BTX-0001312,one_to_one,matched
MATCH-0001313,PAYREC-001606,BTX-0001313,one_to_one,matched
MATCH-0001314,PAYREC-001607,BTX-0001314,one_to_one,matched
MATCH-0001315,PAYREC-001608,BTX-0001315,one_to_one,matched
MATCH-0001316,PAYREC-001609,BTX-0001316,one_to_one,matched
MATCH-0001317,PAYREC-001610,BTX-0001317,one_to_one,matched
MATCH-0001318,PAYREC-001611,BTX-0001318,one_to_one,matched
MATCH-0001319,PAYREC-001612,BTX-0001319,one_to_one,matched
MATCH-0001320,PAYREC-001613,BTX-0001320,one_to_one,matched
MATCH-0001321,PAYREC-001614,BTX-0001321,one_to_one,matched
MATCH-0001322,PAYREC-001615,BTX-0001322,one_to_one,matched
MATCH-0001323,PAYREC-001616,BTX-0001323,one_to_one,matched
MATCH-0001324,PAYREC-001617,BTX-0001324,one_to_one,matched
MATCH-0001325,PAYREC-001618,BTX-0001325,one_to_one,matched
MATCH-0001326,PAYREC-001619,BTX-0001326,one_to_one,matched
MATCH-0001327,PAYREC-001620,BTX-0001327,one_to_one,matched
MATCH-0001328,PAYREC-001621,BTX-0001328,one_to_one,matched
MATCH-0001329,PAYREC-001622,BTX-0001329,one_to_one,matched
MATCH-0001330,PAYREC-001623,BTX-0001330,one_to_one,matched
MATCH-0001331,PAYREC-001624,BTX-0001331,one_to_one,matched
MATCH-0001332,PAYREC-001625,BTX-0001332,one_to_one,matched
MATCH-0001333,PAYREC-001626,BTX-0001333,one_to_one,matched
MATCH-0001334,PAYREC-001628,BTX-0001334,one_to_one,matched
MATCH-0001335,PAYREC-001629,BTX-0001335,one_to_one,matched
MATCH-0001336,PAYREC-001630,BTX-0001336,one_to_one,matched
MATCH-0001337,PAYREC-001631,BTX-0001337,one_to_one,matched
MATCH-0001338,PAYREC-001632,BTX-0001338,one_to_one,matched
MATCH-0001339,PAYREC-001633,BTX-0001339,one_to_one,matched
MATCH-0001340,PAYREC-001634,BTX-0001340,one_to_one,matched
MATCH-0001341,PAYREC-001635,BTX-0001341,one_to_one,matched
MATCH-0001342,PAYREC-001636,BTX-0001342,one_to_one,matched
MATCH-0001343,PAYREC-001637,BTX-0001343,one_to_one,matched
MATCH-0001344,PAYREC-001639,BTX-0001344,one_to_one,matched
MATCH-0001345,PAYREC-001640,BTX-0001345,one_to_one,matched
MATCH-0001346,PAYREC-001641,BTX-0001346,one_to_one,matched
MATCH-0001347,PAYREC-001642,BTX-0001347,one_to_one,matched
MATCH-0001348,PAYREC-001645,BTX-0001348,one_to_one,matched
MATCH-0001349,PAYREC-001647,BTX-0001349,one_to_one,matched
MATCH-0001350,PAYREC-001648,BTX-0001350,one_to_one,matched
MATCH-0001351,PAYREC-001650,BTX-0001351,one_to_one,matched
MATCH-0001352,PAYREC-001652,BTX-0001352,one_to_one,matched
MATCH-0001353,PAYREC-001654,BTX-0001353,one_to_one,matched
MATCH-0001354,PAYREC-001655,BTX-0001354,one_to_one,matched
MATCH-0001355,PAYREC-001656,BTX-0001355,one_to_one,matched
MATCH-0001356,PAYREC-001657,BTX-0001356,one_to_one,matched
MATCH-0001357,PAYREC-001658,BTX-0001357,one_to_one,matched
MATCH-0001358,PAYREC-001659,BTX-0001358,one_to_one,matched
MATCH-0001359,PAYREC-001660,BTX-0001359,one_to_one,matched
MATCH-0001360,PAYREC-001661,BTX-0001360,one_to_one,matched
MATCH-0001361,PAYREC-001663,BTX-0001361,one_to_one,matched
MATCH-0001362,PAYREC-001664,BTX-0001362,one_to_one,matched
MATCH-0001363,PAYREC-001665,BTX-0001363,one_to_one,matched
MATCH-0001364,PAYREC-001666,BTX-0001364,one_to_one,matched
MATCH-0001365,PAYREC-001668,BTX-0001365,one_to_one,matched
MATCH-0001366,PAYREC-001669,BTX-0001366,one_to_one,matched
MATCH-0001367,PAYREC-001670,BTX-0001367,one_to_one,matched
MATCH-0001368,PAYREC-001672,BTX-0001368,one_to_one,matched
MATCH-0001369,PAYREC-001673,BTX-0001369,one_to_one,matched
MATCH-0001370,PAYREC-001674,BTX-0001370,one_to_one,matched
MATCH-0001371,PAYREC-001676,BTX-0001371,one_to_one,matched
MATCH-0001372,PAYREC-001677,BTX-0001372,one_to_one,matched
MATCH-0001373,PAYREC-001678,BTX-0001373,one_to_one,matched
MATCH-0001374,PAYREC-001679,BTX-0001374,one_to_one,matched
MATCH-0001375,PAYREC-001680,BTX-0001375,one_to_one,matched
MATCH-0001376,PAYREC-001681,BTX-0001376,one_to_one,matched
MATCH-0001377,PAYREC-001682,BTX-0001377,one_to_one,matched
MATCH-0001378,PAYREC-001683,BTX-0001378,one_to_one,matched
MATCH-0001379,PAYREC-001684,BTX-0001379,one_to_one,matched
MATCH-0001380,PAYREC-001685,BTX-0001380,one_to_one,matched
MATCH-0001381,PAYREC-001686,BTX-0001381,one_to_one,matched
MATCH-0001382,PAYREC-001687,BTX-0001382,one_to_one,matched
MATCH-0001383,PAYREC-001688,BTX-0001383,one_to_one,matched
MATCH-0001384,PAYREC-001690,BTX-0001384,one_to_one,matched
MATCH-0001385,PAYREC-001691,BTX-0001385,one_to_one,matched
MATCH-0001386,PAYREC-001692,BTX-0001386,one_to_one,matched
MATCH-0001387,PAYREC-001693,BTX-0001387,one_to_one,matched
MATCH-0001388,PAYREC-001695,BTX-0001388,one_to_one,matched
MATCH-0001389,PAYREC-001696,BTX-0001389,one_to_one,matched
MATCH-0001390,PAYREC-001697,BTX-0001390,one_to_one,matched
MATCH-0001391,PAYREC-001698,BTX-0001391,one_to_one,matched
MATCH-0001392,PAYREC-001699,BTX-0001392,one_to_one,matched
MATCH-0001393,PAYREC-001700,BTX-0001393,one_to_one,matched
MATCH-0001394,PAYREC-001701,BTX-0001394,one_to_one,matched
MATCH-0001395,PAYREC-001702,BTX-0001395,one_to_one,matched
MATCH-0001396,PAYREC-001703,BTX-0001396,one_to_one,matched
MATCH-0001397,PAYREC-001704,BTX-0001397,one_to_one,matched
MATCH-0001398,PAYREC-001706,BTX-0001398,one_to_one,matched
MATCH-0001399,PAYREC-001707,BTX-0001399,one_to_one,matched
MATCH-0001400,PAYREC-001708,BTX-0001400,one_to_one,matched
MATCH-0001401,PAYREC-001709,BTX-0001401,one_to_one,matched
MATCH-0001402,PAYREC-001710,BTX-0001402,one_to_one,matched
MATCH-0001403,PAYREC-001711,BTX-0001403,one_to_one,matched
MATCH-0001404,PAYREC-001712,BTX-0001404,one_to_one,matched
MATCH-0001405,PAYREC-001713,BTX-0001405,one_to_one,matched
MATCH-0001406,PAYREC-001715,BTX-0001406,one_to_one,matched
MATCH-0001407,PAYREC-001716,BTX-0001407,one_to_one,matched
MATCH-0001408,PAYREC-001717,BTX-0001408,one_to_one,matched
MATCH-0001409,PAYREC-001718,BTX-0001409,one_to_one,matched
MATCH-0001410,PAYREC-001719,BTX-0001410,one_to_one,matched
MATCH-0001411,PAYREC-001722,BTX-0001411,one_to_one,matched
MATCH-0001412,PAYREC-001724,BTX-0001412,one_to_one,matched
MATCH-0001413,PAYREC-001725,BTX-0001413,one_to_one,matched
MATCH-0001414,PAYREC-001726,BTX-0001414,one_to_one,matched
MATCH-0001415,PAYREC-001727,BTX-0001415,one_to_one,matched
MATCH-0001416,PAYREC-001728,BTX-0001416,one_to_one,matched
MATCH-0001417,PAYREC-001731,BTX-0001417,one_to_one,matched
MATCH-0001418,PAYREC-001732,BTX-0001418,one_to_one,matched
MATCH-0001419,PAYREC-001735,BTX-0001419,one_to_one,matched
MATCH-0001420,PAYREC-001737,BTX-0001420,one_to_one,matched
MATCH-0001421,PAYREC-001738,BTX-0001421,one_to_one,matched
MATCH-0001422,PAYREC-001739,BTX-0001422,one_to_one,matched
MATCH-0001423,PAYREC-001740,BTX-0001423,one_to_one,matched
MATCH-0001424,PAYREC-001741,BTX-0001424,one_to_one,matched
MATCH-0001425,PAYREC-001743,BTX-0001425,one_to_one,matched
MATCH-0001426,PAYREC-001744,BTX-0001426,one_to_one,matched
MATCH-0001427,PAYREC-001745,BTX-0001427,one_to_one,matched
MATCH-0001428,PAYREC-001746,BTX-0001428,one_to_one,matched
MATCH-0001429,PAYREC-001747,BTX-0001429,one_to_one,matched
MATCH-0001430,PAYREC-001748,BTX-0001430,one_to_one,matched
MATCH-0001431,PAYREC-001749,BTX-0001431,one_to_one,matched
MATCH-0001432,PAYREC-001750,BTX-0001432,one_to_one,matched
MATCH-0001433,PAYREC-001751,BTX-0001433,one_to_one,matched
MATCH-0001434,PAYREC-001752,BTX-0001434,one_to_one,matched
MATCH-0001435,PAYREC-001753,BTX-0001435,one_to_one,matched
MATCH-0001436,PAYREC-001754,BTX-0001436,one_to_one,matched
MATCH-0001437,PAYREC-001755,BTX-0001437,one_to_one,matched
MATCH-0001438,PAYREC-001756,BTX-0001438,one_to_one,matched
MATCH-0001439,PAYREC-001758,BTX-0001439,one_to_one,matched
MATCH-0001440,PAYREC-001759,BTX-0001440,one_to_one,matched
MATCH-0001441,PAYREC-001760,BTX-0001441,one_to_one,matched
MATCH-0001442,PAYREC-001761,BTX-0001442,one_to_one,matched
MATCH-0001443,PAYREC-001762,BTX-0001443,one_to_one,matched
MATCH-0001444,PAYREC-001764,BTX-0001444,one_to_one,matched
MATCH-0001445,PAYREC-001765,BTX-0001445,one_to_one,matched
MATCH-0001446,PAYREC-001766,BTX-0001446,one_to_one,matched
MATCH-0001447,PAYREC-001767,BTX-0001447,one_to_one,matched
MATCH-0001448,PAYREC-001768,BTX-0001448,one_to_one,matched
MATCH-0001449,PAYREC-001769,BTX-0001449,one_to_one,matched
MATCH-0001450,PAYREC-001770,BTX-0001450,one_to_one,matched
MATCH-0001451,PAYREC-001771,BTX-0001451,one_to_one,matched
MATCH-0001452,PAYREC-001772,BTX-0001452,one_to_one,matched
MATCH-0001453,PAYREC-001773,BTX-0001453,one_to_one,matched
MATCH-0001454,PAYREC-001774,BTX-0001454,one_to_one,matched
MATCH-0001455,PAYREC-001775,BTX-0001455,one_to_one,matched
MATCH-0001456,PAYREC-001776,BTX-0001456,one_to_one,matched
MATCH-0001457,PAYREC-001778,BTX-0001457,one_to_one,matched
MATCH-0001458,PAYREC-001779,BTX-0001458,one_to_one,matched
MATCH-0001459,PAYREC-001780,BTX-0001459,one_to_one,matched
MATCH-0001460,PAYREC-001781,BTX-0001460,one_to_one,matched
MATCH-0001461,PAYREC-001782,BTX-0001461,one_to_one,matched
MATCH-0001462,PAYREC-001783,BTX-0001462,one_to_one,matched
MATCH-0001463,PAYREC-001784,BTX-0001463,one_to_one,matched
MATCH-0001464,PAYREC-001785,BTX-0001464,one_to_one,matched
MATCH-0001465,PAYREC-001787,BTX-0001465,one_to_one,matched
MATCH-0001466,PAYREC-001788,BTX-0001466,one_to_one,matched
MATCH-0001467,PAYREC-001789,BTX-0001467,one_to_one,matched
MATCH-0001468,PAYREC-001790,BTX-0001468,one_to_one,matched
MATCH-0001469,PAYREC-001791,BTX-0001469,one_to_one,matched
MATCH-0001470,PAYREC-001792,BTX-0001470,one_to_one,matched
MATCH-0001471,PAYREC-001793,BTX-0001471,one_to_one,matched
MATCH-0001472,PAYREC-001795,BTX-0001472,one_to_one,matched
MATCH-0001473,PAYREC-001796,BTX-0001473,one_to_one,matched
MATCH-0001474,PAYREC-001797,BTX-0001474,one_to_one,matched
MATCH-0001475,PAYREC-001798,BTX-0001475,one_to_one,matched
MATCH-0001476,PAYREC-001800,BTX-0001476,one_to_one,matched
MATCH-0001477,PAYREC-001801,BTX-0001477,one_to_one,matched
MATCH-0001478,PAYREC-001803,BTX-0001478,one_to_one,matched
MATCH-0001479,PAYREC-001804,BTX-0001479,one_to_one,matched
MATCH-0001480,PAYREC-001805,BTX-0001480,one_to_one,matched
MATCH-0001481,PAYREC-001806,BTX-0001481,one_to_one,matched
MATCH-0001482,PAYREC-001807,BTX-0001482,one_to_one,matched
MATCH-0001483,PAYREC-001808,BTX-0001483,one_to_one,matched
MATCH-0001484,PAYREC-001809,BTX-0001484,one_to_one,matched
MATCH-0001485,PAYREC-001810,BTX-0001485,one_to_one,matched
MATCH-0001486,PAYREC-001811,BTX-0001486,one_to_one,matched
MATCH-0001487,PAYREC-001812,BTX-0001487,one_to_one,matched
MATCH-0001488,PAYREC-001814,BTX-0001488,one_to_one,matched
MATCH-0001489,PAYREC-001816,BTX-0001489,one_to_one,matched
MATCH-0001490,PAYREC-001817,BTX-0001490,one_to_one,matched
MATCH-0001491,PAYREC-001818,BTX-0001491,one_to_one,matched
MATCH-0001492,PAYREC-001819,BTX-0001492,one_to_one,matched
MATCH-0001493,PAYREC-001821,BTX-0001493,one_to_one,matched
MATCH-0001494,PAYREC-001822,BTX-0001494,one_to_one,matched
MATCH-0001495,PAYREC-001824,BTX-0001495,one_to_one,matched
MATCH-0001496,PAYREC-001825,BTX-0001496,one_to_one,matched
MATCH-0001497,PAYREC-001826,BTX-0001497,one_to_one,matched
MATCH-0001498,PAYREC-001827,BTX-0001498,one_to_one,matched
MATCH-0001499,PAYREC-001828,BTX-0001499,one_to_one,matched
MATCH-0001500,PAYREC-001829,BTX-0001500,one_to_one,matched
MATCH-0001501,PAYREC-001830,BTX-0001501,one_to_one,matched
MATCH-0001502,PAYREC-001831,BTX-0001502,one_to_one,matched
MATCH-0001503,PAYREC-001833,BTX-0001503,one_to_one,matched
MATCH-0001504,PAYREC-001834,BTX-0001504,one_to_one,matched
MATCH-0001505,PAYREC-001835,BTX-0001505,one_to_one,matched
MATCH-0001506,PAYREC-001836,BTX-0001506,one_to_one,matched
MATCH-0001507,PAYREC-001839,BTX-0001507,one_to_one,matched
MATCH-0001508,PAYREC-001840,BTX-0001508,one_to_one,matched
MATCH-0001509,PAYREC-001842,BTX-0001509,one_to_one,matched
MATCH-0001510,PAYREC-001843,BTX-0001510,one_to_one,matched
MATCH-0001511,PAYREC-001845,BTX-0001511,one_to_one,matched
MATCH-0001512,PAYREC-001846,BTX-0001512,one_to_one,matched
MATCH-0001513,PAYREC-001847,BTX-0001513,one_to_one,matched
MATCH-0001514,PAYREC-001850,BTX-0001514,one_to_one,matched
MATCH-0001515,PAYREC-001852,BTX-0001515,one_to_one,matched
MATCH-0001516,PAYREC-001853,BTX-0001516,one_to_one,matched
MATCH-0001517,PAYREC-001854,BTX-0001517,one_to_one,matched
MATCH-0001518,PAYREC-001855,BTX-0001518,one_to_one,matched
MATCH-0001519,PAYREC-001856,BTX-0001519,one_to_one,matched
MATCH-0001520,PAYREC-001857,BTX-0001520,one_to_one,matched
MATCH-0001521,PAYREC-001858,BTX-0001521,one_to_one,matched
MATCH-0001522,PAYREC-001859,BTX-0001522,one_to_one,matched
MATCH-0001523,PAYREC-001861,BTX-0001523,one_to_one,matched
MATCH-0001524,PAYREC-001862,BTX-0001524,one_to_one,matched
MATCH-0001525,PAYREC-001863,BTX-0001525,one_to_one,matched
MATCH-0001526,PAYREC-001864,BTX-0001526,one_to_one,matched
MATCH-0001527,PAYREC-001866,BTX-0001527,one_to_one,matched
MATCH-0001528,PAYREC-001867,BTX-0001528,one_to_one,matched
MATCH-0001529,PAYREC-001868,BTX-0001529,one_to_one,matched
MATCH-0001530,PAYREC-001870,BTX-0001530,one_to_one,matched
MATCH-0001531,PAYREC-001871,BTX-0001531,one_to_one,matched
MATCH-0001532,PAYREC-001872,BTX-0001532,one_to_one,matched
MATCH-0001533,PAYREC-001874,BTX-0001533,one_to_one,matched
MATCH-0001534,PAYREC-001875,BTX-0001534,one_to_one,matched
MATCH-0001535,PAYREC-001876,BTX-0001535,one_to_one,matched
MATCH-0001536,PAYREC-001878,BTX-0001536,one_to_one,matched
MATCH-0001537,PAYREC-001879,BTX-0001537,one_to_one,matched
MATCH-0001538,PAYREC-001880,BTX-0001538,one_to_one,matched
MATCH-0001539,PAYREC-001881,BTX-0001539,one_to_one,matched
MATCH-0001540,PAYREC-001882,BTX-0001540,one_to_one,matched
MATCH-0001541,PAYREC-001883,BTX-0001541,one_to_one,matched
MATCH-0001542,PAYREC-001884,BTX-0001542,one_to_one,matched
MATCH-0001543,PAYREC-001886,BTX-0001543,one_to_one,matched
MATCH-0001544,PAYREC-001887,BTX-0001544,one_to_one,matched
MATCH-0001545,PAYREC-001889,BTX-0001545,one_to_one,matched
MATCH-0001546,PAYREC-001891,BTX-0001546,one_to_one,matched
MATCH-0001547,PAYREC-001892,BTX-0001547,one_to_one,matched
MATCH-0001548,PAYREC-001893,BTX-0001548,one_to_one,matched
MATCH-0001549,PAYREC-001894,BTX-0001549,one_to_one,matched
MATCH-0001550,PAYREC-001895,BTX-0001550,one_to_one,matched
MATCH-0001551,PAYREC-001896,BTX-0001551,one_to_one,matched
MATCH-0001552,PAYREC-001898,BTX-0001552,one_to_one,matched
MATCH-0001553,PAYREC-001899,BTX-0001553,one_to_one,matched
MATCH-0001554,PAYREC-001900,BTX-0001554,one_to_one,matched
MATCH-0001555,PAYREC-001901,BTX-0001555,one_to_one,matched
MATCH-0001556,PAYREC-001902,BTX-0001556,one_to_one,matched
MATCH-0001557,PAYREC-001903,BTX-0001557,one_to_one,matched
MATCH-0001558,PAYREC-001904,BTX-0001558,one_to_one,matched
MATCH-0001559,PAYREC-001905,BTX-0001559,one_to_one,matched
MATCH-0001560,PAYREC-001906,BTX-0001560,one_to_one,matched
MATCH-0001561,PAYREC-001907,BTX-0001561,one_to_one,matched
MATCH-0001562,PAYREC-001908,BTX-0001562,one_to_one,matched
MATCH-0001563,PAYREC-001909,BTX-0001563,one_to_one,matched
MATCH-0001564,PAYREC-001910,BTX-0001564,one_to_one,matched
MATCH-0001565,PAYREC-001911,BTX-0001565,one_to_one,matched
MATCH-0001566,PAYREC-001914,BTX-0001566,one_to_one,matched
MATCH-0001567,PAYREC-001915,BTX-0001567,one_to_one,matched
MATCH-0001568,PAYREC-001917,BTX-0001568,one_to_one,matched
MATCH-0001569,PAYREC-001918,BTX-0001569,one_to_one,matched
MATCH-0001570,PAYREC-001919,BTX-0001570,one_to_one,matched
MATCH-0001571,PAYREC-001920,BTX-0001571,one_to_one,matched
MATCH-0001572,PAYREC-001921,BTX-0001572,one_to_one,matched
MATCH-0001573,PAYREC-001922,BTX-0001573,one_to_one,matched
MATCH-0001574,PAYREC-001923,BTX-0001574,one_to_one,matched
MATCH-0001575,PAYREC-001924,BTX-0001575,one_to_one,matched
MATCH-0001576,PAYREC-001925,BTX-0001576,one_to_one,matched
MATCH-0001577,PAYREC-001928,BTX-0001577,one_to_one,matched
MATCH-0001578,PAYREC-001929,BTX-0001578,one_to_one,matched
MATCH-0001579,PAYREC-001930,BTX-0001579,one_to_one,matched
MATCH-0001580,PAYREC-001931,BTX-0001580,one_to_one,matched
MATCH-0001581,PAYREC-001932,BTX-0001581,one_to_one,matched
MATCH-0001582,PAYREC-001933,BTX-0001582,one_to_one,matched
MATCH-0001583,PAYREC-001934,BTX-0001583,one_to_one,matched
MATCH-0001584,PAYREC-001935,BTX-0001584,one_to_one,matched
MATCH-0001585,PAYREC-001936,BTX-0001585,one_to_one,matched
MATCH-0001586,PAYREC-001937,BTX-0001586,one_to_one,matched
MATCH-0001587,PAYREC-001938,BTX-0001587,one_to_one,matched
MATCH-0001588,PAYREC-001939,BTX-0001588,one_to_one,matched
MATCH-0001589,PAYREC-001940,BTX-0001589,one_to_one,matched
MATCH-0001590,PAYREC-001941,BTX-0001590,one_to_one,matched
MATCH-0001591,PAYREC-001942,BTX-0001591,one_to_one,matched
MATCH-0001592,PAYREC-001943,BTX-0001592,one_to_one,matched
MATCH-0001593,PAYREC-001944,BTX-0001593,one_to_one,matched
MATCH-0001594,PAYREC-001945,BTX-0001594,one_to_one,matched
MATCH-0001595,PAYREC-001946,BTX-0001595,one_to_one,matched
